repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
30,0.5282945736434108,0.5749386578580241,0.6679824561403509,0.46800128225378684,0.6679824561403509,"[0.6855263157894735, 0.6539473684210526, 0.7263157894736841, 0.6578947368421053, 0.7171052631578947, 0.6276315789473683, 0.6671052631578946, 0.6368421052631579, 0.7697368421052632, 0.5894736842105264, 0.6671052631578946, 0.6013157894736842, 0.6657894736842105, 0.7, 0.6697368421052632, 0.7302631578947368, 0.5881578947368421, 0.6473684210526316, 0.6342105263157896, 0.5973684210526315, 0.7026315789473685, 0.6736842105263158, 0.736842105263158, 0.7263157894736841, 0.7631578947368421, 0.6539473684210526, 0.65, 0.6868421052631579, 0.6302631578947369, 0.5828947368421052]"
