repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
30,0.5665008291873963,0.6394299920688163,0.7032190040650407,0.5507776259387446,0.7032190040650407,"[0.713719512195122, 0.7162347560975609, 0.6977896341463414, 0.6571646341463415, 0.6615091463414634, 0.74375, 0.7202743902439024, 0.75625, 0.7196646341463414, 0.6790396341463414, 0.7290396341463414, 0.716844512195122, 0.6784298780487805, 0.7321646341463415, 0.7068597560975609, 0.6946646341463414, 0.7065548780487805, 0.7224847560975609, 0.713109756097561, 0.7003048780487805, 0.673094512195122, 0.704344512195122, 0.6790396341463414, 0.7221798780487805, 0.728734756097561, 0.6699695121951219, 0.7006097560975609, 0.6912347560975609, 0.6543445121951219, 0.7071646341463415]"
