repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
30,0.6795930580490723,0.6490528009949645,0.769749956767124,0.6241412533761068,0.7697499567671239,"[0.7600339574588503, 0.7807444701221524, 0.7737053718813376, 0.7532070933358487, 0.7747134839409517, 0.7492394944111682, 0.7788756308069612, 0.7809390180634814, 0.7863863604206951, 0.7898646417959723, 0.7516448144130546, 0.7866457576758006, 0.7725675611941706, 0.7662771777578644, 0.772632410507947, 0.7567502240249021, 0.7470287223506107, 0.741386832052068, 0.7899294911097486, 0.7711055039381218, 0.750654388529925, 0.7687473470735273, 0.7521989812762345, 0.7698203084469178, 0.7572867047115974, 0.7828903928689337, 0.7837688063009951, 0.7784688487478186, 0.7865809083620241, 0.7784039994340423]"
