repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
30,0.5592841163310961,0.6356599280146632,0.7108077528532075,0.5406517231361375,0.7108077528532075,"[0.7318968909878001, 0.7512298307752853, 0.6896890987800078, 0.7181719795356158, 0.737849271940181, 0.6988390397481307, 0.6851141282959465, 0.7121704053522235, 0.756198347107438, 0.7236324281778828, 0.7186147186147186, 0.7084809130263676, 0.7052833530106257, 0.7071035025580481, 0.7117768595041322, 0.7080381739472649, 0.7245670995670996, 0.6810310901219991, 0.6778335301062574, 0.7016430539157812, 0.6892463597009051, 0.7007575757575757, 0.7094155844155845, 0.695198740653286, 0.7190574576938213, 0.6911157024793388, 0.720926800472255, 0.7401613537977174, 0.6961334120425029, 0.713055883510429]"
