repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
30,0.8855774985038898,0.8400339228668393,0.7008856844157273,0.7388769674647772,0.7008856844157273,"[0.718023392916097, 0.7371893128330896, 0.6787659765127576, 0.6557149931613451, 0.784022308163939, 0.6804402678866199, 0.6880806961279063, 0.707376314672452, 0.6770916851388955, 0.7549403386313258, 0.691965759562326, 0.7610361741263029, 0.7453013724472952, 0.7136018487949818, 0.6996710371173891, 0.6265681743149554, 0.6958508229967456, 0.6512934490402301, 0.6512285997264537, 0.731158326651889, 0.7508430410790926, 0.7151464415412913, 0.6248290336273169, 0.7090506060463142, 0.7007439984907796, 0.6738728010187238, 0.634208602556242, 0.6969237843701362, 0.7454310710748479, 0.7262003018440787]"
